Date,High,Low,Open,Volume From,Volume To,Close,Currency Pair
25/12/2018,0.1325,0.1166,0.1316,8816441.18,"1,064,680.51",0.1201,XLM/USD
26/12/2018,0.1262,0.1148,0.1201,7043657.14,"837,302.37",0.1202,XLM/USD
27/12/2018,0.1211,0.1087,0.1202,4937203.39,"564,469.14",0.1092,XLM/USD
28/12/2018,0.1251,0.1073,0.1092,5741413.26,"669,515.68",0.1219,XLM/USD
29/12/2018,0.1242,0.1163,0.1219,4202042.3,"504,258.60",0.1166,XLM/USD
30/12/2018,0.1214,0.1141,0.1166,3021129.09,"353,487.12",0.1168,XLM/USD
31/12/2018,0.1186,0.1084,0.1168,6089398.59,"683,347.96",0.1097,XLM/USD
01/01/2019,0.1168,0.1088,0.1097,4103324.0,"459,798.23",0.1157,XLM/USD
02/01/2019,0.1212,0.1132,0.1157,4191297.24,"493,604.21",0.1195,XLM/USD
03/01/2019,0.1202,0.1119,0.1195,3621760.89,"418,340.83",0.1132,XLM/USD
04/01/2019,0.1168,0.1114,0.1132,4000961.04,"455,686.30",0.1152,XLM/USD
05/01/2019,0.1175,0.1124,0.1152,2606044.66,"300,228.29",0.1132,XLM/USD
06/01/2019,0.1218,0.1118,0.1132,6440795.11,"759,623.33",0.1206,XLM/USD
07/01/2019,0.1258,0.1197,0.1206,7953459.53,"976,593.62",0.1239,XLM/USD
08/01/2019,0.1265,0.1195,0.1239,7784902.16,"955,635.53",0.123,XLM/USD
09/01/2019,0.1261,0.1213,0.123,4152430.74,"511,783.73",0.1243,XLM/USD
10/01/2019,0.1297,0.1038,0.1243,11425833.51,"1,313,121.06",0.1085,XLM/USD
11/01/2019,0.1098,0.1042,0.1085,4172926.04,"443,182.18",0.1053,XLM/USD
12/01/2019,0.1081,0.1045,0.1053,2806480.24,"296,410.92",0.1063,XLM/USD
13/01/2019,0.1135,0.1018,0.1063,6160310.78,"670,532.79",0.1024,XLM/USD
14/01/2019,0.1114,0.1024,0.1024,5246927.13,"565,611.16",0.1086,XLM/USD
15/01/2019,0.1117,0.1037,0.1086,3913000.6,"417,189.34",0.1064,XLM/USD
16/01/2019,0.1095,0.1048,0.1064,2030425.21,"217,120.17",0.1069,XLM/USD
17/01/2019,0.1094,0.104,0.1069,6782718.87,"721,798.26",0.1083,XLM/USD
18/01/2019,0.1098,0.1055,0.1083,1071594.61,"115,067.21",0.1058,XLM/USD
19/01/2019,0.1122,0.1058,0.1058,4298932.23,"468,115.97",0.107,XLM/USD
20/01/2019,0.1094,0.102,0.107,5986685.17,"629,640.73",0.1031,XLM/USD
21/01/2019,0.105,0.1016,0.1031,2886843.47,"297,886.25",0.103,XLM/USD
22/01/2019,0.1049,0.0993,0.103,5199502.92,"529,442.56",0.1031,XLM/USD
23/01/2019,0.1048,0.09894,0.1031,3033517.1,"307,429.88",0.1022,XLM/USD
24/01/2019,0.1034,0.09947,0.1022,1438877.15,"145,382.08",0.1032,XLM/USD
25/01/2019,0.1034,0.09842,0.1032,3074100.23,"306,274.49",0.09939,XLM/USD
26/01/2019,0.1052,0.09734,0.09939,3658436.62,"369,056.63",0.09849,XLM/USD
27/01/2019,0.1007,0.09359,0.09849,4405328.92,"422,709.79",0.09463,XLM/USD
28/01/2019,0.09464,0.08408,0.09463,10288752.31,"903,159.55",0.08661,XLM/USD
29/01/2019,0.08713,0.08106,0.08661,5932184.68,"493,938.51",0.08291,XLM/USD
30/01/2019,0.08888,0.08058,0.08291,5897796.37,"504,949.72",0.08515,XLM/USD
31/01/2019,0.08861,0.08098,0.08515,4724161.04,"401,244.17",0.08215,XLM/USD
01/02/2019,0.0838,0.07873,0.08215,5873706.04,"474,954.41",0.0809,XLM/USD
02/02/2019,0.08399,0.08006,0.0809,3481077.89,"284,749.79",0.08262,XLM/USD
03/02/2019,0.08316,0.0781,0.08262,3045397.49,"246,378.84",0.07915,XLM/USD
04/02/2019,0.08137,0.07834,0.07915,2229401.0,"177,548.58",0.0786,XLM/USD
05/02/2019,0.07933,0.07554,0.0786,6153203.5,"477,769.09",0.07671,XLM/USD
06/02/2019,0.07803,0.06744,0.07671,9485077.61,"692,454.17",0.07322,XLM/USD
07/02/2019,0.07744,0.07219,0.07322,2893811.29,"217,888.57",0.07442,XLM/USD
08/02/2019,0.08389,0.07313,0.07442,9890070.65,"788,102.49",0.0814,XLM/USD
09/02/2019,0.08337,0.07902,0.0814,5834034.44,"470,832.66",0.08055,XLM/USD
10/02/2019,0.08167,0.07585,0.08055,5817616.94,"456,227.14",0.08018,XLM/USD
11/02/2019,0.08194,0.07651,0.08018,5554761.01,"431,111.85",0.07651,XLM/USD
12/02/2019,0.07822,0.07464,0.07651,6807866.6,"520,477.75",0.07667,XLM/USD
13/02/2019,0.07888,0.07518,0.07667,3329415.29,"255,149.92",0.07574,XLM/USD
14/02/2019,0.07791,0.07441,0.07574,4543266.25,"346,833.15",0.07648,XLM/USD
15/02/2019,0.08179,0.07537,0.07648,7244855.03,"569,751.76",0.07924,XLM/USD
16/02/2019,0.08087,0.07752,0.07924,1972824.54,"156,492.37",0.07949,XLM/USD
17/02/2019,0.08116,0.07728,0.07949,2343360.41,"184,554.66",0.07973,XLM/USD
18/02/2019,0.08441,0.07907,0.07973,11941686.25,"977,686.43",0.08316,XLM/USD
19/02/2019,0.09331,0.08254,0.08316,20816316.66,"1,837,615.93",0.09013,XLM/USD
20/02/2019,0.09508,0.08673,0.09013,9697514.04,"875,030.22",0.09247,XLM/USD
21/02/2019,0.0944,0.08739,0.09247,6571626.59,"591,623.76",0.08806,XLM/USD
22/02/2019,0.09206,0.08806,0.08806,4203122.8,"380,122.91",0.09099,XLM/USD
23/02/2019,0.0961,0.0889,0.09099,8442066.73,"782,562.33",0.09416,XLM/USD
24/02/2019,0.09732,0.08123,0.09416,15880714.03,"1,426,549.04",0.08264,XLM/USD
25/02/2019,0.08996,0.08226,0.08264,6672626.47,"572,721.51",0.08736,XLM/USD
26/02/2019,0.08844,0.08344,0.08736,16157335.07,"1,366,370.64",0.08473,XLM/USD
27/02/2019,0.08542,0.0835,0.08473,29024163.78,"2,442,123.63",0.0845,XLM/USD
28/02/2019,0.08513,0.08312,0.0845,27133723.64,"2,282,634.16",0.08442,XLM/USD
01/03/2019,0.08625,0.08334,0.08442,24133947.93,"2,028,850.30",0.08563,XLM/USD
02/03/2019,0.08679,0.08392,0.08563,25624339.09,"2,207,934.36",0.08652,XLM/USD
03/03/2019,0.08652,0.08354,0.08652,30099284.54,"2,565,705.19",0.08534,XLM/USD
04/03/2019,0.08803,0.08108,0.08534,28126643.87,"2,374,465.66",0.08398,XLM/USD
05/03/2019,0.08696,0.08228,0.08398,29270938.17,"2,458,945.77",0.08498,XLM/USD
06/03/2019,0.08638,0.0836,0.08498,25364479.37,"2,138,059.42",0.08394,XLM/USD
07/03/2019,0.08601,0.08359,0.08394,26223073.22,"2,206,952.31",0.08544,XLM/USD
08/03/2019,0.08942,0.08473,0.08544,29964369.68,"2,584,883.30",0.08756,XLM/USD
09/03/2019,0.1151,0.08711,0.08756,30272343.01,"2,683,549.81",0.08991,XLM/USD
10/03/2019,0.1041,0.08908,0.08991,53054787.23,"5,119,467.99",0.1008,XLM/USD
11/03/2019,0.1088,0.09929,0.1008,41924658.92,"4,273,189.38",0.1018,XLM/USD
12/03/2019,0.107,0.09627,0.1018,38556254.61,"3,930,752.09",0.1047,XLM/USD
13/03/2019,0.1165,0.1017,0.1047,29089439.74,"3,092,116.48",0.1133,XLM/USD
14/03/2019,0.116,0.1059,0.1133,29506642.96,"3,230,083.02",0.1068,XLM/USD
15/03/2019,0.1069,0.1043,0.1068,25547538.7,"2,693,332.77",0.1043,XLM/USD
16/03/2019,0.1178,0.1043,0.1043,24504205.96,"2,620,028.26",0.1074,XLM/USD
17/03/2019,0.11,0.1066,0.1074,24016514.42,"2,588,600.61",0.1095,XLM/USD
18/03/2019,0.1195,0.1066,0.1095,32470698.04,"3,593,033.33",0.1157,XLM/USD
19/03/2019,0.1177,0.1115,0.1157,26458672.24,"3,008,578.80",0.1127,XLM/USD
20/03/2019,0.1134,0.1089,0.1127,29364023.55,"3,271,050.69",0.1102,XLM/USD
21/03/2019,0.1108,0.1035,0.1102,32855633.41,"3,540,931.63",0.1065,XLM/USD
22/03/2019,0.1084,0.1049,0.1065,33466127.1,"3,607,716.27",0.1078,XLM/USD
23/03/2019,0.1089,0.101,0.1078,36242531.84,"3,876,980.75",0.1067,XLM/USD
24/03/2019,0.1067,0.1035,0.1067,31613877.78,"3,321,886.44",0.1039,XLM/USD
25/03/2019,0.1043,0.09913,0.1039,34969496.16,"3,575,960.67",0.1007,XLM/USD
26/03/2019,0.1033,0.09727,0.1007,37384393.37,"3,760,202.92",0.1023,XLM/USD
27/03/2019,0.1075,0.1016,0.1023,40830421.27,"4,280,663.05",0.1063,XLM/USD
28/03/2019,0.1078,0.1033,0.1063,34550033.25,"3,613,504.91",0.1048,XLM/USD
29/03/2019,0.1073,0.1044,0.1048,37415551.72,"3,952,415.44",0.1065,XLM/USD
30/03/2019,0.1148,0.1008,0.1065,30365581.05,"3,220,795.62",0.1062,XLM/USD
31/03/2019,0.1162,0.1058,0.1062,30317373.28,"3,223,089.80",0.1065,XLM/USD
01/04/2019,0.111,0.1062,0.1065,37970421.27,"4,128,625.11",0.1097,XLM/USD
02/04/2019,0.1315,0.1092,0.1097,63609874.31,"7,531,807.77",0.124,XLM/USD
03/04/2019,0.1345,0.1154,0.124,87563489.67,"11,118,817.27",0.1213,XLM/USD
04/04/2019,0.1253,0.116,0.1213,46541171.74,"5,628,705.61",0.1196,XLM/USD
05/04/2019,0.1299,0.1186,0.1196,48686011.82,"6,124,204.62",0.1276,XLM/USD
06/04/2019,0.1281,0.1233,0.1276,35905565.24,"4,518,542.65",0.1253,XLM/USD
07/04/2019,0.1353,0.1242,0.1253,43397264.97,"5,602,602.95",0.1334,XLM/USD
08/04/2019,0.1359,0.1255,0.1334,43186446.35,"5,666,773.24",0.1312,XLM/USD
09/04/2019,0.1313,0.1247,0.1312,34861001.79,"4,409,168.09",0.1251,XLM/USD
10/04/2019,0.1276,0.1243,0.1251,37598955.33,"4,724,646.74",0.1254,XLM/USD
11/04/2019,0.1257,0.1134,0.1254,39179858.62,"4,622,221.89",0.1154,XLM/USD
12/04/2019,0.1182,0.1107,0.1154,35874376.91,"4,059,463.70",0.1137,XLM/USD
13/04/2019,0.1167,0.111,0.1137,27503173.41,"3,093,721.69",0.1118,XLM/USD
14/04/2019,0.1189,0.104,0.1118,27744383.06,"3,135,468.31",0.1163,XLM/USD
15/04/2019,0.119,0.1124,0.1163,36168454.73,"4,192,824.33",0.1145,XLM/USD
16/04/2019,0.1167,0.1126,0.1145,29554632.32,"3,409,385.36",0.1158,XLM/USD
17/04/2019,0.1168,0.1143,0.1158,30116912.95,"3,495,981.19",0.1166,XLM/USD
18/04/2019,0.1194,0.1163,0.1166,33137569.53,"3,879,447.60",0.1168,XLM/USD
19/04/2019,0.1269,0.1147,0.1168,28392731.06,"3,284,342.45",0.1156,XLM/USD
20/04/2019,0.1189,0.1148,0.1156,32032295.78,"3,711,395.81",0.1157,XLM/USD
21/04/2019,0.1162,0.1101,0.1157,30432237.45,"3,466,717.44",0.1137,XLM/USD
22/04/2019,0.1155,0.1095,0.1137,25866132.12,"2,959,878.67",0.1148,XLM/USD
23/04/2019,0.1152,0.1116,0.1148,32556587.28,"3,712,836.46",0.1123,XLM/USD
24/04/2019,0.113,0.1004,0.1123,49654311.01,"5,179,262.03",0.1032,XLM/USD
25/04/2019,0.1053,0.09805,0.1032,45500242.39,"4,642,827.74",0.1002,XLM/USD
26/04/2019,0.1195,0.09686,0.1002,40657351.75,"4,062,332.26",0.09874,XLM/USD
27/04/2019,0.1003,0.09691,0.09874,31232747.13,"3,106,513.51",0.09928,XLM/USD
28/04/2019,0.1001,0.0955,0.09928,21223538.75,"2,110,170.53",0.09632,XLM/USD
29/04/2019,0.1531,0.09509,0.09632,31166012.75,"3,095,069.15",0.09705,XLM/USD
30/04/2019,0.0994,0.09262,0.09705,38121832.89,"3,720,471.45",0.09893,XLM/USD
01/05/2019,0.1016,0.09877,0.09893,36261306.03,"3,645,355.72",0.1005,XLM/USD
02/05/2019,0.1008,0.09781,0.1005,31282055.44,"3,131,409.24",0.0983,XLM/USD
03/05/2019,0.1036,0.09794,0.0983,39637381.47,"4,019,590.10",0.1017,XLM/USD
04/05/2019,0.1029,0.09694,0.1017,33684200.9,"3,367,414.57",0.09812,XLM/USD
05/05/2019,0.09872,0.09706,0.09812,29176096.3,"2,856,495.46",0.09766,XLM/USD
06/05/2019,0.0985,0.09427,0.09766,33795037.12,"3,292,838.60",0.0977,XLM/USD
07/05/2019,0.09872,0.09409,0.0977,35630749.21,"3,432,953.04",0.09431,XLM/USD
08/05/2019,0.09671,0.08995,0.09431,36839997.19,"3,359,075.87",0.09131,XLM/USD
09/05/2019,0.1016,0.08738,0.09131,47401528.07,"4,342,791.42",0.08861,XLM/USD
10/05/2019,0.09292,0.0879,0.08861,43058968.49,"3,916,495.05",0.0922,XLM/USD
11/05/2019,0.108,0.0922,0.0922,69837240.13,"6,957,286.90",0.1047,XLM/USD
12/05/2019,0.1057,0.09588,0.1047,55086222.26,"5,529,571.65",0.09883,XLM/USD
13/05/2019,0.1035,0.0963,0.09883,58373849.94,"5,897,767.18",0.1005,XLM/USD
14/05/2019,0.1168,0.09961,0.1005,105921201.87,"11,642,641.29",0.1138,XLM/USD
15/05/2019,0.1436,0.1133,0.1138,108719493.32,"13,644,947.85",0.1421,XLM/USD
16/05/2019,0.1676,0.1315,0.1421,203145921.79,"29,860,209.93",0.1384,XLM/USD
17/05/2019,0.1408,0.1157,0.1384,121887772.82,"15,260,357.27",0.1322,XLM/USD
18/05/2019,0.1418,0.129,0.1322,72572419.41,"9,754,189.38",0.1315,XLM/USD
19/05/2019,0.1455,0.1298,0.1315,63943486.62,"8,936,212.64",0.1429,XLM/USD
20/05/2019,0.1433,0.1303,0.1429,44252058.56,"5,986,515.25",0.1357,XLM/USD
21/05/2019,0.1368,0.1317,0.1357,32211073.86,"4,330,527.31",0.1346,XLM/USD
22/05/2019,0.1378,0.1205,0.1346,50219062.88,"6,475,677.95",0.1221,XLM/USD
23/05/2019,0.1266,0.1177,0.1221,33933563.35,"4,149,777.61",0.1254,XLM/USD
24/05/2019,0.1298,0.1215,0.1254,34985052.24,"4,444,020.12",0.1255,XLM/USD
25/05/2019,0.1283,0.1243,0.1255,19240886.52,"2,427,384.67",0.1255,XLM/USD
26/05/2019,0.1348,0.1216,0.1255,39471960.51,"5,048,199.67",0.1336,XLM/USD
27/05/2019,0.1443,0.1322,0.1336,51718964.13,"7,041,287.75",0.1383,XLM/USD
28/05/2019,0.1415,0.1323,0.1383,55346177.08,"7,598,577.31",0.1394,XLM/USD
29/05/2019,0.1394,0.1309,0.1394,49414224.28,"6,737,540.92",0.1356,XLM/USD
30/05/2019,0.1441,0.1239,0.1356,86155602.07,"11,760,766.45",0.1291,XLM/USD
31/05/2019,0.1348,0.1243,0.1291,35785583.25,"4,625,488.24",0.1336,XLM/USD
01/06/2019,0.1349,0.1289,0.1336,24287503.87,"3,214,302.36",0.1325,XLM/USD
02/06/2019,0.1383,0.1323,0.1325,25272175.99,"3,436,296.44",0.1368,XLM/USD
03/06/2019,0.1399,0.1276,0.1368,34318633.15,"4,583,188.14",0.128,XLM/USD
04/06/2019,0.128,0.1171,0.128,54739636.93,"6,709,395.57",0.1209,XLM/USD
05/06/2019,0.1254,0.119,0.1209,24576670.42,"3,015,076.65",0.1214,XLM/USD
06/06/2019,0.1258,0.1184,0.1214,27505639.49,"3,358,332.19",0.1252,XLM/USD
07/06/2019,0.1304,0.1243,0.1252,29556699.77,"3,770,270.78",0.1277,XLM/USD
08/06/2019,0.1284,0.1228,0.1277,12492055.35,"1,569,677.97",0.1243,XLM/USD
09/06/2019,0.125,0.117,0.1243,18998920.95,"2,292,368.48",0.1188,XLM/USD
10/06/2019,0.1244,0.1173,0.1188,21594983.62,"2,627,509.71",0.1235,XLM/USD
11/06/2019,0.1238,0.1189,0.1235,21744437.89,"2,642,015.19",0.123,XLM/USD
12/06/2019,0.1277,0.121,0.123,25630285.78,"3,210,527.91",0.1275,XLM/USD
13/06/2019,0.1281,0.1243,0.1275,19597218.97,"2,475,763.67",0.1244,XLM/USD
14/06/2019,0.1257,0.121,0.1244,23660301.82,"2,906,185.39",0.1255,XLM/USD
15/06/2019,0.1284,0.1244,0.1255,27024515.48,"3,415,784.76",0.1272,XLM/USD
16/06/2019,0.1333,0.1265,0.1272,46430650.88,"6,004,736.14",0.1299,XLM/USD
17/06/2019,0.1319,0.1275,0.1299,34079842.66,"4,412,249.25",0.1309,XLM/USD
18/06/2019,0.1313,0.1223,0.1309,30834358.89,"3,883,455.26",0.1238,XLM/USD
19/06/2019,0.1263,0.1231,0.1238,19984712.01,"2,487,064.61",0.1244,XLM/USD
20/06/2019,0.1246,0.1207,0.1244,32522652.93,"3,967,760.02",0.1212,XLM/USD
21/06/2019,0.1248,0.1211,0.1212,35843727.28,"4,420,959.62",0.1236,XLM/USD
22/06/2019,0.1348,0.1233,0.1236,76884055.86,"9,862,739.30",0.1292,XLM/USD
23/06/2019,0.1325,0.1273,0.1292,40066307.6,"5,211,118.64",0.1274,XLM/USD
24/06/2019,0.1285,0.1247,0.1274,25618711.94,"3,246,028.12",0.1279,XLM/USD
25/06/2019,0.1291,0.1221,0.1279,42519140.83,"5,312,301.19",0.1238,XLM/USD
26/06/2019,0.1319,0.1195,0.1238,103072348.09,"12,960,646.46",0.1218,XLM/USD
27/06/2019,0.123,0.1029,0.1218,89911659.27,"9,978,060.61",0.1079,XLM/USD
28/06/2019,0.1122,0.1069,0.1079,37756413.74,"4,163,188.12",0.1114,XLM/USD
29/06/2019,0.1184,0.1059,0.1114,50465832.92,"5,608,720.88",0.1147,XLM/USD
30/06/2019,0.1152,0.1039,0.1147,32744892.62,"3,569,677.57",0.1043,XLM/USD
01/07/2019,0.1094,0.1008,0.1043,40871355.69,"4,280,839.21",0.1056,XLM/USD
02/07/2019,0.1063,0.09962,0.1056,37505303.15,"3,834,966.87",0.103,XLM/USD
03/07/2019,0.1061,0.1025,0.103,28515312.23,"2,960,596.01",0.1059,XLM/USD
04/07/2019,0.1063,0.09881,0.1059,26082679.89,"2,681,005.50",0.09932,XLM/USD
05/07/2019,0.1017,0.09799,0.09932,22736622.77,"2,281,355.37",0.1,XLM/USD
06/07/2019,0.1064,0.1,0.1,20851764.06,"2,155,545.35",0.1037,XLM/USD
07/07/2019,0.1061,0.1024,0.1037,16312199.84,"1,702,735.95",0.1061,XLM/USD
08/07/2019,0.1062,0.1039,0.1061,19230873.25,"2,014,870.04",0.1044,XLM/USD
09/07/2019,0.105,0.1005,0.1044,24714407.44,"2,537,462.59",0.1013,XLM/USD
10/07/2019,0.1023,0.09175,0.1013,51219106.21,"4,941,551.41",0.09493,XLM/USD
11/07/2019,0.095,0.08554,0.09493,40701187.14,"3,626,696.31",0.08719,XLM/USD
12/07/2019,0.1017,0.08638,0.08719,53508884.42,"5,135,933.23",0.09809,XLM/USD
13/07/2019,0.1008,0.09156,0.09809,28840979.54,"2,765,675.50",0.09625,XLM/USD
14/07/2019,0.09674,0.08508,0.09625,28655908.93,"2,555,933.62",0.08563,XLM/USD
15/07/2019,0.08785,0.08206,0.08563,38034164.42,"3,250,918.88",0.08584,XLM/USD
16/07/2019,0.08838,0.0781,0.08584,39089138.18,"3,208,231.20",0.07869,XLM/USD
17/07/2019,0.08425,0.07591,0.07869,37461316.03,"3,004,003.87",0.08063,XLM/USD
18/07/2019,0.09262,0.07938,0.08063,42980455.13,"3,716,971.33",0.08853,XLM/USD
19/07/2019,0.09557,0.08714,0.08853,39020005.6,"3,550,711.71",0.09373,XLM/USD
20/07/2019,0.09833,0.09179,0.09373,30171567.29,"2,855,482.10",0.0947,XLM/USD
21/07/2019,0.09485,0.08887,0.0947,19236563.75,"1,757,578.40",0.09106,XLM/USD
22/07/2019,0.09173,0.08626,0.09106,18141459.89,"1,613,603.87",0.08858,XLM/USD
23/07/2019,0.0887,0.08332,0.08858,19892719.47,"1,701,139.99",0.08428,XLM/USD
24/07/2019,0.08666,0.08164,0.08428,14174734.73,"1,186,173.33",0.08602,XLM/USD
25/07/2019,0.08895,0.08515,0.08602,11757050.55,"1,016,773.72",0.08551,XLM/USD
26/07/2019,0.09,0.0837,0.08551,11769134.97,"1,017,484.54",0.0882,XLM/USD
27/07/2019,0.09003,0.08287,0.0882,13973848.44,"1,190,913.01",0.08443,XLM/USD
28/07/2019,0.08476,0.08058,0.08443,8946477.31,"745,879.08",0.08398,XLM/USD
29/07/2019,0.08576,0.08265,0.08398,9338542.43,"782,271.71",0.08337,XLM/USD
30/07/2019,0.08497,0.08127,0.08337,10374264.01,"866,370.57",0.08354,XLM/USD
31/07/2019,0.0853,0.08308,0.08354,16537120.83,"1,386,134.37",0.08397,XLM/USD
01/08/2019,0.08409,0.08188,0.08397,10464483.4,"866,868.42",0.08302,XLM/USD
02/08/2019,0.08353,0.08181,0.08302,11175734.93,"923,343.08",0.0821,XLM/USD
03/08/2019,0.08316,0.08186,0.0821,11334892.33,"933,763.54",0.08239,XLM/USD
04/08/2019,0.08273,0.08078,0.08239,8378965.79,"686,394.62",0.08219,XLM/USD
05/08/2019,0.08438,0.08078,0.08219,22316848.17,"1,845,308.74",0.08231,XLM/USD
06/08/2019,0.08235,0.07702,0.08231,26696227.73,"2,121,174.28",0.07826,XLM/USD
07/08/2019,0.07932,0.07663,0.07826,16360121.04,"1,278,183.88",0.07857,XLM/USD
08/08/2019,0.07872,0.07572,0.07857,17735893.36,"1,363,719.67",0.07692,XLM/USD
09/08/2019,0.07698,0.07168,0.07692,23989049.56,"1,764,774.67",0.07175,XLM/USD
10/08/2019,0.07471,0.07143,0.07175,19912448.09,"1,454,867.48",0.07366,XLM/USD
11/08/2019,0.08002,0.07341,0.07366,20039944.06,"1,546,241.82",0.07829,XLM/USD
12/08/2019,0.07831,0.07521,0.07829,11732488.89,"895,423.37",0.07533,XLM/USD
13/08/2019,0.07551,0.07237,0.07533,10579397.41,"785,569.13",0.07423,XLM/USD
14/08/2019,0.07446,0.06653,0.07423,33754353.84,"2,373,259.79",0.06905,XLM/USD
15/08/2019,0.07083,0.06561,0.06905,26433240.81,"1,808,295.43",0.07016,XLM/USD
16/08/2019,0.07057,0.06695,0.07016,15239097.03,"1,046,705.24",0.06876,XLM/USD
17/08/2019,0.06925,0.06678,0.06876,8728976.73,"595,118.80",0.06783,XLM/USD
18/08/2019,0.07168,0.06746,0.06783,10958811.37,"768,556.52",0.07084,XLM/USD
19/08/2019,0.07199,0.07037,0.07084,8964451.63,"638,693.82",0.07176,XLM/USD
20/08/2019,0.07199,0.06877,0.07176,9449889.03,"659,757.67",0.06877,XLM/USD
21/08/2019,0.06896,0.06571,0.06877,16454832.78,"1,101,802.40",0.06691,XLM/USD
22/08/2019,0.06956,0.06554,0.06691,13834446.52,"934,609.47",0.06831,XLM/USD
23/08/2019,0.06951,0.06755,0.06831,11192377.44,"768,964.66",0.06942,XLM/USD
24/08/2019,0.07113,0.06764,0.06942,11256419.56,"781,203.22",0.07064,XLM/USD
25/08/2019,0.07217,0.06837,0.07064,11976636.14,"841,968.47",0.06947,XLM/USD
26/08/2019,0.07142,0.06897,0.06947,8512815.56,"594,854.80",0.06957,XLM/USD
27/08/2019,0.06971,0.06747,0.06957,7557831.91,"515,799.39",0.06838,XLM/USD
28/08/2019,0.06854,0.06345,0.06838,16476628.46,"1,078,672.91",0.06403,XLM/USD
29/08/2019,0.06426,0.06052,0.06403,22219199.03,"1,380,341.52",0.06181,XLM/USD
30/08/2019,0.06357,0.06121,0.06181,10153051.1,"635,435.16",0.06204,XLM/USD
31/08/2019,0.06392,0.06067,0.06204,10050623.66,"626,076.60",0.06228,XLM/USD
01/09/2019,0.06286,0.06117,0.06228,6903759.35,"429,083.51",0.06261,XLM/USD
02/09/2019,0.06408,0.06146,0.06261,10152943.52,"637,698.36",0.06314,XLM/USD
03/09/2019,0.06412,0.06258,0.06314,11365342.43,"719,046.27",0.06315,XLM/USD
04/09/2019,0.06318,0.06146,0.06315,11774230.45,"733,424.05",0.0619,XLM/USD
05/09/2019,0.06208,0.06009,0.0619,12742969.49,"775,450.77",0.06053,XLM/USD
06/09/2019,0.06126,0.05785,0.06053,20118299.89,"1,199,189.82",0.05837,XLM/USD
07/09/2019,0.06147,0.05801,0.05837,11166305.26,"671,442.47",0.06066,XLM/USD
08/09/2019,0.06204,0.06029,0.06066,8366600.02,"512,846.90",0.06118,XLM/USD
09/09/2019,0.0617,0.05954,0.06118,10304977.66,"624,667.06",0.06052,XLM/USD
10/09/2019,0.06103,0.05914,0.06052,10339119.59,"623,329.38",0.0598,XLM/USD
11/09/2019,0.06026,0.05819,0.0598,11702272.0,"691,015.82",0.05911,XLM/USD
12/09/2019,0.05912,0.05779,0.05911,12325925.2,"718,762.92",0.05862,XLM/USD
13/09/2019,0.05889,0.05725,0.05862,12296446.97,"714,425.36",0.058,XLM/USD
14/09/2019,0.05973,0.05729,0.058,17376652.35,"1,013,350.09",0.05893,XLM/USD
15/09/2019,0.05925,0.05817,0.05893,7691529.8,"452,536.29",0.05844,XLM/USD
16/09/2019,0.05915,0.05814,0.05844,11326402.83,"664,148.68",0.05879,XLM/USD
17/09/2019,0.06687,0.05828,0.05879,30521736.0,"1,912,143.83",0.06348,XLM/USD
18/09/2019,0.1159,0.06348,0.06348,219047761.35,"18,015,972.56",0.083,XLM/USD
19/09/2019,0.08862,0.07414,0.083,147509490.44,"11,980,747.46",0.08092,XLM/USD
20/09/2019,0.08109,0.07057,0.08092,81788245.74,"6,115,414.15",0.07212,XLM/USD
21/09/2019,0.07419,0.06936,0.07212,33179814.65,"2,378,437.46",0.06965,XLM/USD
22/09/2019,0.07022,0.06677,0.06965,42906644.33,"2,922,330.07",0.06858,XLM/USD
23/09/2019,0.06922,0.06325,0.06858,39804770.19,"2,628,424.95",0.06353,XLM/USD
24/09/2019,0.06501,0.05308,0.06353,105892855.18,"6,143,819.21",0.05386,XLM/USD
25/09/2019,0.06027,0.05226,0.05386,68204507.56,"3,792,419.62",0.05739,XLM/USD
26/09/2019,0.06236,0.05351,0.05739,80543811.44,"4,687,058.12",0.05845,XLM/USD
27/09/2019,0.05954,0.05576,0.05845,36336543.98,"2,109,915.31",0.05895,XLM/USD
28/09/2019,0.05998,0.05735,0.05895,19787020.8,"1,159,830.76",0.05853,XLM/USD
29/09/2019,0.05893,0.05665,0.05853,15860087.51,"915,429.30",0.05819,XLM/USD
30/09/2019,0.06234,0.05643,0.05819,42705308.52,"2,573,789.99",0.06191,XLM/USD
01/10/2019,0.06227,0.05825,0.06191,32146069.7,"1,933,915.11",0.05892,XLM/USD
02/10/2019,0.05987,0.05803,0.05892,20019757.99,"1,180,379.11",0.0598,XLM/USD
03/10/2019,0.06004,0.05795,0.0598,17838281.77,"1,048,973.19",0.05876,XLM/USD
04/10/2019,0.06047,0.05772,0.05876,22682970.03,"1,340,303.94",0.05877,XLM/USD
05/10/2019,0.05939,0.05829,0.05877,16003217.18,"939,572.37",0.05917,XLM/USD
06/10/2019,0.05958,0.05725,0.05917,20727624.37,"1,213,034.31",0.05847,XLM/USD
07/10/2019,0.06389,0.05801,0.05847,40698175.6,"2,518,981.47",0.06221,XLM/USD
08/10/2019,0.06394,0.06086,0.06221,34745276.92,"2,155,020.28",0.06182,XLM/USD
09/10/2019,0.06537,0.06114,0.06182,47256643.31,"2,987,778.65",0.06332,XLM/USD
